,COMMAND_Sym_Link,url,CMD_MD5SUM,CMD_SHA256SUM,ORIGINAL_FILE_NAME,FILE_NAME,SAMPLE_FLUID_TYPE,BATCH,FULL_REDCAP_ID,,PRIVATE_ID,visit_number,visit_interval,Type,MODE,body_site,fma_body_site,format,visit_id,SAMPLE_PARENT_ID,SAMPLE_PARENT_OSDF_ID,sample_name_id,rand_subject_id,CONSENTED?,interval,sub-study,tags,storage_duration,comment,title,center,sequencing_contact,experiment_type,study,prep_id,md5,size,sha256
159,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V1_RPLC_neg.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Plasma_B1_ZKVR426_01_RPLC_neg.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V1_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V1_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V1_RPLC_neg.mzXML,Plasma_B1_1636-70-1008_V1_RPLC_neg.mzXML,Plasma_B1_ZKVR426_01_RPLC_neg.mzXML,Plasma,B1,1636-70-1008,1,70-1008-01,1,0,RPLC,neg,blood,FMA:7842,mzXML,ZKVR426-01_1_0,ZKVR426-01_blood,aed6c7330536c3e0dfc966c85c328e89,Plasma_B1_ZKVR426_01_RPLC_neg,ZKVR426,TRUE,0,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,70e1f6aea0580344a521e78a645b324c,43852784,59ab30b47facff7d27ea276a951f53853bca696a42d786e09097327e8954a909
435,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V1_RPLC_neg.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Urine_B1_ZKVR426_01_RPLC_neg.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V1_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V1_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V1_RPLC_neg.mzXML,Urine_B1_1636-70-1008_V1_RPLC_neg.mzXML,Urine_B1_ZKVR426_01_RPLC_neg.mzXML,Urine,B1,1636-70-1008,1,70-1008-01,1,0,RPLC,neg,urinary_tract,FMA:326482,mzXML,ZKVR426-01_1_0,ZKVR426-01_urine,aed6c7330536c3e0dfc966c85c29c78b,Urine_B1_ZKVR426_01_RPLC_neg,ZKVR426,TRUE,0,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,c3f2d229e4894c497606eef4f28cd5a0,54330004,0fa10ec2a1d3793d0732062be5960f38aae0ab1108d8a6f9529a074166dc359b
160,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V1_RPLC_pos.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Plasma_B1_ZKVR426_01_RPLC_pos.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V1_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V1_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V1_RPLC_pos.mzXML,Plasma_B1_1636-70-1008_V1_RPLC_pos.mzXML,Plasma_B1_ZKVR426_01_RPLC_pos.mzXML,Plasma,B1,1636-70-1008,1,70-1008-01,1,0,RPLC,pos,blood,FMA:7842,mzXML,ZKVR426-01_1_0,ZKVR426-01_blood,aed6c7330536c3e0dfc966c85c32a412,Plasma_B1_ZKVR426_01_RPLC_pos,ZKVR426,TRUE,0,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,2dc48313883fd73a2084b5d4a645fde0,53611074,609c1a626cceeff98fc50c0f96b975449db9c61781bb759b99d7d2a2367fae79
436,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V1_RPLC_pos.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Urine_B1_ZKVR426_01_RPLC_pos.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V1_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V1_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V1_RPLC_pos.mzXML,Urine_B1_1636-70-1008_V1_RPLC_pos.mzXML,Urine_B1_ZKVR426_01_RPLC_pos.mzXML,Urine,B1,1636-70-1008,1,70-1008-01,1,0,RPLC,pos,urinary_tract,FMA:326482,mzXML,ZKVR426-01_1_0,ZKVR426-01_urine,aed6c7330536c3e0dfc966c85c29d28d,Urine_B1_ZKVR426_01_RPLC_pos,ZKVR426,TRUE,0,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,fe48a5b827c092f3309d3a411f49d69d,74008690,c6825188d58903f0b1720717ec12c323be2d8c347b47aa5595a11a1e0af6af3f
161,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_HILIC_neg.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Plasma_B1_ZKVR426_02_HILIC_neg.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_HILIC_neg.mzXML,Plasma_B1_1636-70-1008_V2_HILIC_neg.mzXML,Plasma_B1_ZKVR426_02_HILIC_neg.mzXML,Plasma,B1,1636-70-1008,2,70-1008-02,2,37,HILIC,neg,blood,FMA:7842,mzXML,ZKVR426-02_2_37,ZKVR426-02_blood,aed6c7330536c3e0dfc966c85c32b229,Plasma_B1_ZKVR426_02_HILIC_neg,ZKVR426,TRUE,37,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,d80ac5329679aa09f5553df3fb596666,37521145,86a21c25a276b3f6a9b2e48ca6f758edbc85c1f001553bd79bc1aeca695899a1
437,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_HILIC_neg.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Urine_B1_ZKVR426_02_HILIC_neg.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_HILIC_neg.mzXML,Urine_B1_1636-70-1008_V2_HILIC_neg.mzXML,Urine_B1_ZKVR426_02_HILIC_neg.mzXML,Urine,B1,1636-70-1008,2,70-1008-02,2,37,HILIC,neg,urinary_tract,FMA:326482,mzXML,ZKVR426-02_2_37,ZKVR426-02_urine,aed6c7330536c3e0dfc966c85c29d9ab,Urine_B1_ZKVR426_02_HILIC_neg,ZKVR426,TRUE,37,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,7182c6283d6816cd4ac6be0ebb5e6f01,41885608,78cba54345d36e7611af024520626471646d14c397f75a8eda67dc875cc6c603
162,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_HILIC_pos.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Plasma_B1_ZKVR426_02_HILIC_pos.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_HILIC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_HILIC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_HILIC_pos.mzXML,Plasma_B1_1636-70-1008_V2_HILIC_pos.mzXML,Plasma_B1_ZKVR426_02_HILIC_pos.mzXML,Plasma,B1,1636-70-1008,2,70-1008-02,2,37,HILIC,pos,blood,FMA:7842,mzXML,ZKVR426-02_2_37,ZKVR426-02_blood,aed6c7330536c3e0dfc966c85c32c4cd,Plasma_B1_ZKVR426_02_HILIC_pos,ZKVR426,TRUE,37,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,3107c4173a1b198988324df21dea3f13,56182149,e633daae8de7306292d1570db1da200043913039181aea76f8c72bce4b0bbc64
438,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_HILIC_pos.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Urine_B1_ZKVR426_02_HILIC_pos.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_HILIC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_HILIC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_HILIC_pos.mzXML,Urine_B1_1636-70-1008_V2_HILIC_pos.mzXML,Urine_B1_ZKVR426_02_HILIC_pos.mzXML,Urine,B1,1636-70-1008,2,70-1008-02,2,37,HILIC,pos,urinary_tract,FMA:326482,mzXML,ZKVR426-02_2_37,ZKVR426-02_urine,aed6c7330536c3e0dfc966c85c29dea2,Urine_B1_ZKVR426_02_HILIC_pos,ZKVR426,TRUE,37,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,faa6dbce621d013dd6270b0fa691e4d2,59966028,63fafdf69b9104ae755f64077f71c6c979179998afd4f29ee2c4ebbf5de6f273
163,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_RPLC_neg.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Plasma_B1_ZKVR426_02_RPLC_neg.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_RPLC_neg.mzXML,Plasma_B1_1636-70-1008_V2_RPLC_neg.mzXML,Plasma_B1_ZKVR426_02_RPLC_neg.mzXML,Plasma,B1,1636-70-1008,2,70-1008-02,2,37,RPLC,neg,blood,FMA:7842,mzXML,ZKVR426-02_2_37,ZKVR426-02_blood,aed6c7330536c3e0dfc966c85c32d928,Plasma_B1_ZKVR426_02_RPLC_neg,ZKVR426,TRUE,37,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,ae2fdb2bce953d5a4f6884f7f7a13427,42969291,eb149f66686d070dbf08588e1f742ad345123d7ccb11e6b89cea84d4d71fe04e
439,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_RPLC_neg.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Urine_B1_ZKVR426_02_RPLC_neg.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_RPLC_neg.mzXML,Urine_B1_1636-70-1008_V2_RPLC_neg.mzXML,Urine_B1_ZKVR426_02_RPLC_neg.mzXML,Urine,B1,1636-70-1008,2,70-1008-02,2,37,RPLC,neg,urinary_tract,FMA:326482,mzXML,ZKVR426-02_2_37,ZKVR426-02_urine,aed6c7330536c3e0dfc966c85c29e896,Urine_B1_ZKVR426_02_RPLC_neg,ZKVR426,TRUE,37,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,05d3e0284f9b2a1521472819fc0a1cbb,56259787,d640e9f785202f98a66c42ba99556ad990fd01717d91a934ae070686256e3b0e
164,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_RPLC_pos.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Plasma_B1_ZKVR426_02_RPLC_pos.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V2_RPLC_pos.mzXML,Plasma_B1_1636-70-1008_V2_RPLC_pos.mzXML,Plasma_B1_ZKVR426_02_RPLC_pos.mzXML,Plasma,B1,1636-70-1008,2,70-1008-02,2,37,RPLC,pos,blood,FMA:7842,mzXML,ZKVR426-02_2_37,ZKVR426-02_blood,aed6c7330536c3e0dfc966c85c32e9ec,Plasma_B1_ZKVR426_02_RPLC_pos,ZKVR426,TRUE,37,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,ec147fc508cee454b977c89e1ec32090,53792476,68cc939b50bccd19cdea170636f7e56e34a8a399e8ce96cd18a1bb0d1283f592
440,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_RPLC_pos.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Urine_B1_ZKVR426_02_RPLC_pos.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V2_RPLC_pos.mzXML,Urine_B1_1636-70-1008_V2_RPLC_pos.mzXML,Urine_B1_ZKVR426_02_RPLC_pos.mzXML,Urine,B1,1636-70-1008,2,70-1008-02,2,37,RPLC,pos,urinary_tract,FMA:326482,mzXML,ZKVR426-02_2_37,ZKVR426-02_urine,aed6c7330536c3e0dfc966c85c29ec80,Urine_B1_ZKVR426_02_RPLC_pos,ZKVR426,TRUE,37,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,fe7cb2571a2effd3d02b92a70dd7493e,77019112,cb10270d21a85c29d9a5381a6863b67bc0deb3f28479d38ddc3af5fc9ae0926d
165,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_HILIC_neg.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Plasma_B1_ZKVR426_03_HILIC_neg.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_HILIC_neg.mzXML,Plasma_B1_1636-70-1008_V3_HILIC_neg.mzXML,Plasma_B1_ZKVR426_03_HILIC_neg.mzXML,Plasma,B1,1636-70-1008,3,70-1008-03,3,97,HILIC,neg,blood,FMA:7842,mzXML,ZKVR426-03_3_97,ZKVR426-03_blood,aed6c7330536c3e0dfc966c85c32f950,Plasma_B1_ZKVR426_03_HILIC_neg,ZKVR426,TRUE,97,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,3b711c649d60e0a4b909644af2832208,37314520,8df4884c89de5551789161b3ad78ca4ef014bbf59a4e62840c363dc20c17e489
441,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_HILIC_neg.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Urine_B1_ZKVR426_03_HILIC_neg.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_HILIC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_HILIC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_HILIC_neg.mzXML,Urine_B1_1636-70-1008_V3_HILIC_neg.mzXML,Urine_B1_ZKVR426_03_HILIC_neg.mzXML,Urine,B1,1636-70-1008,3,70-1008-03,3,97,HILIC,neg,urinary_tract,FMA:326482,mzXML,ZKVR426-03_3_97,ZKVR426-03_urine,aed6c7330536c3e0dfc966c85c29f855,Urine_B1_ZKVR426_03_HILIC_neg,ZKVR426,TRUE,97,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,0a0e8c41c684ccd5ccaa620b774ebee4,42044187,bd10ae0fe943e31a43aca1d7c1f291d27c84745390502841b0b6325c340d787c
166,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_HILIC_pos.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Plasma_B1_ZKVR426_03_HILIC_pos.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_HILIC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_HILIC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_HILIC_pos.mzXML,Plasma_B1_1636-70-1008_V3_HILIC_pos.mzXML,Plasma_B1_ZKVR426_03_HILIC_pos.mzXML,Plasma,B1,1636-70-1008,3,70-1008-03,3,97,HILIC,pos,blood,FMA:7842,mzXML,ZKVR426-03_3_97,ZKVR426-03_blood,aed6c7330536c3e0dfc966c85c330547,Plasma_B1_ZKVR426_03_HILIC_pos,ZKVR426,TRUE,97,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,bd46b0e15b451d6b0efb07c982d2ea84,54450953,f8e0d1ed4918ad5b7dc96c82e350ec12515897933b6d146897ba4e9b1689f108
442,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_HILIC_pos.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Urine_B1_ZKVR426_03_HILIC_pos.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_HILIC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_HILIC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_HILIC_pos.mzXML,Urine_B1_1636-70-1008_V3_HILIC_pos.mzXML,Urine_B1_ZKVR426_03_HILIC_pos.mzXML,Urine,B1,1636-70-1008,3,70-1008-03,3,97,HILIC,pos,urinary_tract,FMA:326482,mzXML,ZKVR426-03_3_97,ZKVR426-03_urine,aed6c7330536c3e0dfc966c85c2a02eb,Urine_B1_ZKVR426_03_HILIC_pos,ZKVR426,TRUE,97,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,3287a2bf1998303bd31c873fce8046eb,60689490,cf3e01500e143277459a94237cf1ead04b36e346fbf0f9ea562b5637521f3341
167,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_RPLC_neg.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Plasma_B1_ZKVR426_03_RPLC_neg.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_RPLC_neg.mzXML,Plasma_B1_1636-70-1008_V3_RPLC_neg.mzXML,Plasma_B1_ZKVR426_03_RPLC_neg.mzXML,Plasma,B1,1636-70-1008,3,70-1008-03,3,97,RPLC,neg,blood,FMA:7842,mzXML,ZKVR426-03_3_97,ZKVR426-03_blood,aed6c7330536c3e0dfc966c85c331434,Plasma_B1_ZKVR426_03_RPLC_neg,ZKVR426,TRUE,97,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,9d369ad061a2d447d62c93c9d3edc9d5,43883145,b92c7d20d333eace1478b301723fce98860d89557264b6e68490d333f8fa6d51
443,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_RPLC_neg.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Urine_B1_ZKVR426_03_RPLC_neg.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_RPLC_neg.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_RPLC_neg.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_RPLC_neg.mzXML,Urine_B1_1636-70-1008_V3_RPLC_neg.mzXML,Urine_B1_ZKVR426_03_RPLC_neg.mzXML,Urine,B1,1636-70-1008,3,70-1008-03,3,97,RPLC,neg,urinary_tract,FMA:326482,mzXML,ZKVR426-03_3_97,ZKVR426-03_urine,aed6c7330536c3e0dfc966c85c2a0c3c,Urine_B1_ZKVR426_03_RPLC_neg,ZKVR426,TRUE,97,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,b685dabd95427f8f39a8306fae25e2a8,55170675,9d5eca4d3aae2689f009efe6ffb473aff52522ccffa54c62d6a10b34f98051f4
168,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_RPLC_pos.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Plasma_B1_ZKVR426_03_RPLC_pos.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Plasma_B1_1636-70-1008_V3_RPLC_pos.mzXML,Plasma_B1_1636-70-1008_V3_RPLC_pos.mzXML,Plasma_B1_ZKVR426_03_RPLC_pos.mzXML,Plasma,B1,1636-70-1008,3,70-1008-03,3,97,RPLC,pos,blood,FMA:7842,mzXML,ZKVR426-03_3_97,ZKVR426-03_blood,aed6c7330536c3e0dfc966c85c332a97,Plasma_B1_ZKVR426_03_RPLC_pos,ZKVR426,TRUE,97,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,f1a4ec6563f92ded23b557baab396f57,53812349,faf967de9336eb1a0a93ac2c6f7a6c80021821c794c70de3adfa6cdf892a154c
444,ln -s /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_RPLC_pos.mzXML /srv/gsfs0/projects/iPoP/HMP2_data_submission/host_metabolome/Urine_B1_ZKVR426_03_RPLC_pos.mzXML,/srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_RPLC_pos.mzXML,md5sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_RPLC_pos.mzXML,sha256sum /srv/gsfs0/projects/iPoP/HMP2_data_submission/metabolome/Urine_B1_1636-70-1008_V3_RPLC_pos.mzXML,Urine_B1_1636-70-1008_V3_RPLC_pos.mzXML,Urine_B1_ZKVR426_03_RPLC_pos.mzXML,Urine,B1,1636-70-1008,3,70-1008-03,3,97,RPLC,pos,urinary_tract,FMA:326482,mzXML,ZKVR426-03_3_97,ZKVR426-03_urine,aed6c7330536c3e0dfc966c85c2a197c,Urine_B1_ZKVR426_03_RPLC_pos,ZKVR426,TRUE,97,Healthy v. Sick,,1,,iHMP - T2D - Metabolomics,Stanford,Wenyu Zhou,,prediabetes,,bd9d97ef6c66feb3952ffa79845b02f3,75816428,3bdbd1987924d4cca0acdbb606fda01a465c9e5106bfe68c18826bfbd139cdf2
